kind,index,x,y,z,is_boundary,cache_steps,c_exact,w
residual,16031,0.1264552474,0.6105322242,0.2659268677,0,8,-0.3567586672,-0.5689761066
residual,16032,0.2301003486,0.5458029509,-0.7871809006,0,8,-0.2449546907,-0.2449624904
residual,16033,-0.1389017403,0.5885621905,0.2920157313,0,8,-0.3271117587,-0.5487733396
residual,16034,0.588937819,0.3460436463,0.3530452251,0,8,0.2271015495,0.3272033437
residual,16035,0.8724384308,0.1488198489,-0.0852137208,0,8,0.7390014681,0.8206260518
residual,16036,0.3713322282,0.4402544498,-0.7820677161,0,8,-0.05593635692,-0.02885155815
residual,16037,0.9192259312,-0.1254478693,-0.2725331783,0,8,0.8292391446,0.8334753962
residual,16038,-0.5870243907,0.7390084267,0.300653547,0,8,-0.2015358194,-0.1091749613
residual,16039,0.9050540328,0.2518207431,-0.3660966754,0,8,0.7557091156,0.7894021803
residual,16040,0.03262387216,-0.6756162643,-0.08976259828,0,8,-0.4553930196,-0.1772426067
residual,16041,-0.4009329379,0.4749990106,-0.6737560034,0,8,-0.06487683937,-0.08564367175
residual,16042,-0.2780297101,-0.8919702172,0.1151453182,0,8,-0.7183103487,-0.7391836884
residual,16043,0.1603789926,0.6745829582,0.6141610146,0,8,-0.4293407463,-0.4631661322
residual,16044,0.3048892915,0.6814331412,-0.4946100116,0,8,-0.3713936459,0.5203112616
residual,16045,-0.2261888385,0.1185278371,-0.9650736451,0,8,0.03711254249,0.04008691367
residual,16046,-0.3543848395,0.8888741732,-0.07775913924,0,8,-0.6645086812,-0.04304010366
residual,16047,0.812535584,0.5287776589,-0.1956205368,0,8,0.3806082626,0.3788765173
residual,16048,-0.7615194917,-0.3454037607,-0.4872415066,0,8,0.4606081783,0.4561759654
residual,16049,0.2058193982,0.9359475374,0.2528879941,0,8,-0.8336361681,-0.8408305366
residual,16050,0.8695246577,-0.1844276488,-0.3045887947,0,8,0.7220595728,0.7271592988
residual,16051,-0.5111619234,-0.5443986654,0.5866523981,0,8,-0.03508339498,-0.2999502486
residual,16052,0.2780269682,0.70135957,0.3581436872,0,8,-0.4146062514,-0.6207212292
residual,16053,0.3431718349,0.04685465991,0.5229228139,0,8,0.1155715491,0.09393390813
residual,16054,-0.1357173175,0.9658128619,0.1460359693,0,8,-0.914375294,-0.9130485334
residual,16055,0.3086906075,0.909745872,0.002015839331,1,6,-0.7323476605,-0.7323476605
residual,16056,0.680703342,-0.6440833211,-0.3665336072,0,8,0.04851371524,-0.2269983714
residual,16057,0.8420385122,0.3383203149,0.4224505126,0,8,0.5945682206,0.6180561299
residual,16058,0.5140413046,-0.04912754893,0.8640547395,0,8,0.2618249468,0.3300847886
residual,16059,-0.2108731866,-0.8045697212,-0.4788098335,0,8,-0.6028649355,-0.6006347389
residual,16060,-0.2310143411,0.3901118636,0.7764467597,0,8,-0.09881964033,-0.1848063941
residual,16061,-0.005887711421,0.3350981772,0.9360454082,0,8,-0.1122561232,-0.1112733005
residual,16062,0.8760628104,-0.1176959947,-0.04871916771,0,8,0.7536337006,0.9328622828
residual,16063,0.858915925,0.5768487453,0.05981618911,0,8,0.4049820913,0.4064802338
residual,16064,-0.0206528604,-0.06947058439,0.1545977741,0,8,-0.004399621453,-0.3384036703
residual,16065,-0.668196857,-0.2559490204,0.6147807837,0,8,0.3809771386,0.4051408272
residual,16066,0.3983666301,0.03108333237,0.9145990014,0,8,0.1577297984,0.1563475357
residual,16067,0.723472178,0.02801986039,-0.6240663528,0,8,0.5226268797,0.4673791758
residual,16068,-0.3466078043,0.3291423619,-0.1282402575,0,8,0.01180227562,0.2562775094
residual,16069,0.06415041536,0.790487051,-0.52627033,0,8,-0.620754502,-0.586102112
residual,16070,0.8130373955,-0.320263654,0.3272227049,0,8,0.5584609984,0.7164286011
residual,16071,0.2573012412,-0.6442721486,-0.7520276308,0,8,-0.3488826728,-0.3558017314
residual,16072,0.5265318155,0.2248309851,-0.817897737,0,8,0.2266867809,0.2560701655
residual,16073,-0.1591018885,-0.9233068228,0.3679656684,0,8,-0.8271820781,-0.837917031
residual,16074,0.210595116,-0.5975601673,0.451690346,0,8,-0.3127278507,0.1404367299
residual,16075,-0.2847488821,0.5398385525,0.7194999456,0,8,-0.2103437369,-0.1778846538
residual,16076,0.2867138386,0.8705028892,-0.1441693008,0,8,-0.6755704548,-0.8631920501
residual,16077,0.7420237064,-0.2885701358,-0.5294105411,0,8,0.4673264576,-0.4496843738
residual,16078,-0.0423633121,0.7786217332,-0.6191177368,0,8,-0.6044571532,-0.5758068133
residual,16079,0.6227477193,0.7676161528,0.09008670598,0,8,-0.2014198361,-0.2055211805
residual,16080,-0.1092505902,-0.6643415689,-0.1407087147,0,8,-0.4294140288,0.3038162275
residual,16081,-0.2044419199,-0.8400204182,0.3814379573,0,8,-0.6638378043,-0.6500592975
residual,16082,-0.6160483956,-0.2539441586,0.710788548,0,8,0.3150279901,0.2126975662
residual,16083,0.02840134501,-0.2891080379,0.1787261963,0,8,-0.08277682121,-0.05077658852
residual,16084,0.2682370245,0.2018970698,-0.9397246838,0,8,0.03118867454,0.03113556965
residual,16085,0.2711355388,0.08564365655,0.9340741634,0,8,0.0661796445,0.08328736388
residual,16086,-0.8381922841,0.520462513,-0.2021070272,0,8,0.4316850777,0.445961814
residual,16087,-0.0074191764,-0.2420448512,0.9701083302,0,8,-0.05853066581,-0.058543795
residual,16088,-0.3929998279,-0.2350246906,0.7870430946,0,8,0.09921225949,0.01026407755
residual,16089,0.04599634185,0.3986993432,-0.7719916701,0,8,-0.1568455028,-0.1184072523
residual,16090,0.06404063106,-0.3735193014,-0.8925991654,0,8,-0.1354154661,-0.1150610538
residual,16091,-0.5423842072,0.3524986506,-0.5597375035,0,8,0.1699253296,0.3034622199
residual,16092,-0.1847530454,0.8810609579,-0.1901668906,0,8,-0.7421347238,-0.6671332589
residual,16093,0.9129740596,0.4744081497,0.07041778415,0,8,0.6084585409,0.6052216323
residual,16094,0.8207192421,-0.527546823,-0.2839559019,0,8,0.3952744239,0.3973479293
residual,16095,-0.8890329003,0.1048789024,0.005453698337,0,8,0.7793799137,-0.8005947008
residual,16096,0.7569317818,-0.4531890452,0.5116226077,0,8,0.3675654116,0.3704731808
residual,16097,0.1970096976,0.8584092259,0.06853759289,0,8,-0.6980535782,-0.8670621086
residual,16098,0.7527108192,-0.6048522592,0.2702801824,0,8,0.200727322,0.2037111919
residual,16099,-0.7966759205,-0.2422303706,-0.4999035299,0,8,0.5760169698,0.58422985
residual,16100,0.9067519307,0.4418593049,0.1356082112,0,8,0.6269594185,0.6277192164
residual,16101,0.6021106839,0.8106641769,-0.1176663488,0,8,-0.2946391321,-0.2954330283
residual,16102,-0.7150733471,0.566232264,-0.3223164976,0,8,0.1907109149,0.1983592811
residual,16103,-0.998143971,0.04751481488,0.004406745546,0,8,0.9940337291,1.038867945
residual,16104,0.4099730849,0.4732433259,0.7615920305,0,8,-0.05588131519,-0.002769491666
residual,16105,0.4428324401,-0.3677219748,-0.7991160154,0,8,0.06088111925,0.06095789063
residual,16106,-0.2935968339,-0.3087656796,0.7886147499,0,8,-0.009137143995,0.7361480558
residual,16107,0.4679721594,-0.02333214134,0.1924933493,0,8,0.2184535531,-0.5986719682
residual,16108,0.7158347368,0.06818748266,-0.6716496944,0,8,0.5077698377,0.5077975926
residual,16109,0.06748393178,0.2935069203,0.9485323429,0,8,-0.08159223124,-0.08165987396
residual,16110,-0.8338712454,0.01596556231,-0.493412137,0,8,0.6950863547,0.6641984715
residual,16111,0.2515600026,0.9040352106,-0.1350775212,0,8,-0.7539972271,-0.8030777343
residual,16112,-0.08685193956,0.8534092307,-0.4027926624,0,8,-0.7207640557,-0.7631168842
residual,16113,-0.1305377483,-0.8782497644,0.4482333064,0,8,-0.754282545,-0.7824807662
residual,16114,0.4144442379,0.1555272639,0.8947333097,0,8,0.1475752966,0.1521403669
residual,16115,0.2097394168,0.9848408103,-0.07681317627,0,8,-0.9259207987,-0.9252251046
residual,16116,0.1431705356,-0.3843200505,0.9035969377,0,8,-0.1272040989,-0.1132432374
residual,16117,0.3268325627,-0.6979007125,0.5600003004,0,8,-0.3802458805,-0.4712453955
residual,16118,0.3639924228,-0.2793562114,-0.8696209788,0,8,0.05445059101,0.06658814693
residual,16119,-0.008698948659,-0.9732758999,0.1760376096,0,8,-0.9471903056,-0.9474534564
residual,16120,-0.4632148743,0.6888811588,0.4081921279,0,8,-0.2599892312,-0.2159102989
residual,16121,0.5744569898,-0.5851937532,0.5469523072,0,8,-0.01245089574,-0.005946734931
residual,16122,-0.4680842757,0.856441319,-0.1853518635,0,8,-0.5143888437,-0.3083148939
residual,16123,0.9819542766,-0.0767358169,-0.1955856085,0,8,0.9583458157,0.9663332314
residual,16124,0.1243664995,-0.8979681134,0.3926064372,0,8,-0.7908797065,-0.7209186647
residual,16125,-0.1787472814,0.8109424114,-0.5097472072,0,8,-0.625677004,0.4876135639
residual,16126,0.7057043314,-0.5030181408,0.4745932519,0,8,0.2449913534,0.25874396
residual,16127,0.1249338537,-0.7116255164,-0.1046921834,0,8,-0.4908024078,0.5294411892
residual,16128,-0.6553381681,0.553611517,-0.4432080984,0,8,0.1229824029,0.1499738006
residual,16129,0.6373036504,0.4463047683,-0.5772679448,0,8,0.2069679966,0.2222978409
residual,16130,-0.2874724269,-0.8876214623,0.3012813926,0,8,-0.7052314642,-0.6976204313
residual,16131,0.001049786806,0.284137696,0.9343807697,0,8,-0.08073312825,-0.1135581887
residual,16132,-0.06935124099,-0.6094890833,0.5685147047,0,8,-0.366667348,-0.4202464328
residual,16133,0.1104969755,0.05773223564,-0.9638131857,0,8,0.008876570559,0.004807304327
residual,16134,-0.2062199116,-0.3351324797,0.7665433288,0,8,-0.069787127,0.1442850316
residual,16135,-0.7809873819,0.2948378026,0.52961725,0,8,0.5230119609,0.5462699431
residual,16136,0.4440506399,0.5297234654,-0.7243216038,0,8,-0.08342597907,-0.08989222891
residual,16137,-0.7158504725,-0.0773883462,0.6596666574,0,8,0.5064529428,0.5415723539
residual,16138,0.02335780859,-0.7243433595,-0.6798365116,0,8,-0.5241277152,-0.5253555733
residual,16139,-0.2872999012,0.2525768876,0.8247311711,0,8,0.0187461491,0.06207663928
residual,16140,-0.1443903595,-0.653467536,0.713603735,0,8,-0.4061712446,-0.4116641879
residual,16141,-0.404070735,-0.598189652,-0.3159576058,0,8,-0.1945577009,-0.4142316382
residual,16142,0.6870444417,0.01559905708,-0.3272528946,0,8,0.4717867343,0.7981169247
residual,16143,-0.4826865494,0.2651209235,0.8268814087,0,8,0.1626972009,0.1580847399
residual,16144,0.1402077675,0.6633249521,-0.7432838082,0,8,-0.420341774,-0.4182272104
residual,16145,0.6127066016,0.6682840586,0.3868431449,0,8,-0.07119420327,-0.07200567961
residual,16146,-0.4410979152,0.287301898,0.5650203228,0,8,0.1120249902,-0.3633384912
residual,16147,-0.9119487405,-0.1409711242,-0.23401618,0,8,0.8117776474,0.8201027482
residual,16148,-0.2058860064,0.6799119115,-0.6326735616,0,8,-0.4198911598,-0.4197944251
residual,16149,-0.2290827781,-0.4589778185,-0.8567599654,0,8,-0.1581817186,-0.1582826376
residual,16150,-0.7180874348,0.1021301746,-0.6327526569,0,8,0.5052189914,0.4764783102
residual,16151,0.3340308666,0.625036478,-0.6658187509,0,8,-0.279093979,-0.2925205719
residual,16152,0.2582379282,0.2717238963,-0.9031468034,0,8,-0.007147048265,0.01606793585
residual,16153,-0.7358209491,0.379128933,0.5692409277,0,8,0.3976937213,0.3977755654
residual,16154,-0.5081061125,-0.05156583339,-0.6275609136,0,8,0.2555127864,0.4908487736
residual,16155,-0.8429456353,-0.08194476366,0.3879544437,0,8,0.7038423998,0.8686912049
residual,16156,-0.1710314304,0.9476501942,0.1333065331,1,8,-0.8687891403,-0.8687891403
residual,16157,0.233691141,0.3342067301,0.634201169,0,8,-0.05708258908,-0.1768131479
residual,16158,0.3886994123,0.7959615588,-0.1045149788,0,8,-0.48246757,-0.582472814
residual,16159,-0.5620646477,-0.3960625827,-0.7071253061,0,8,0.1590510987,0.1577932391
residual,16160,0.6585195065,0.4726624489,0.4728011489,0,8,0.2102381498,0.1420934198
residual,16161,0.8984703422,0.2284533381,0.1282433867,0,8,0.755058028,0.7552363703
residual,16162,0.06316296756,0.6802542806,0.07120721042,0,8,-0.4587563258,-0.791812838
residual,16163,0.4974237084,-0.6535453796,0.4859952331,0,8,-0.1796912175,-0.2945421811
residual,16164,0.8221336603,-0.5272016525,0.1090781614,0,8,0.397962173,0.3977840218
residual,16165,0.8706143498,-0.3631412685,-0.2421189547,0,8,0.6260977653,0.6222186899
residual,16166,-0.2955620885,-0.1281168759,-0.7302539349,0,8,0.07094301427,0.3127783356
residual,16167,0.6877511144,0.5465939641,-0.344178915,0,8,0.1742366337,0.176097609
residual,16168,-0.8081462383,0.08082065731,0.6188681126,0,8,0.6465683639,0.649435943
residual,16169,-0.1952508092,-0.1255626678,0.2219993323,0,8,0.02235689493,-0.09074987631
residual,16170,0.5444960594,-0.7206177115,0.4186609983,0,8,-0.2228139275,-0.2230858037
residual,16171,0.6104438305,0.6227139235,-0.1921100616,0,8,-0.01513096028,-0.2392332822
residual,16172,-0.2405661643,0.9162348509,-0.1971157342,0,8,-0.7816142226,-0.777839938
residual,16173,-0.703006506,-0.1841983199,-0.5173550844,0,8,0.4602891264,0.8837858843
residual,16174,0.1908646375,-0.1308841705,0.9195026755,0,8,0.01929864375,0.07978833128
residual,16175,-0.02819662169,0.7285550237,-0.3462928832,0,8,-0.529997373,-0.7586594676
residual,16176,0.3158304095,0.8667493463,-0.0614470467,0,8,-0.6515055817,-0.9243332006
residual,16177,-0.89024508,0.2493064851,-0.05896343291,0,8,0.730382579,0.7956198239
residual,16178,-0.5501198769,0.4357488155,-0.3830161393,0,8,0.1127548487,0.5415603022
residual,16179,-0.2393997014,0.02853704244,-0.6597715616,0,8,0.05649785422,0.1348044042
residual,16180,0.5486858487,-0.6478530169,0.06652711332,0,8,-0.1186573709,0.07656579292
residual,16181,-0.01044505462,0.4593994021,-0.7764271498,0,8,-0.2109387115,1.01540223
residual,16182,-0.3557527065,-0.7797564864,-0.4641338289,0,8,-0.4814601899,-0.3008576762
residual,16183,-0.09626764059,0.914193213,-0.2856608033,0,8,-0.826481772,-0.8341194933
residual,16184,0.8732435107,-0.3746233881,0.3227070868,0,8,0.6222115461,0.6227828713
residual,16185,0.7251244187,0.1713150293,0.6589782834,0,8,0.4964565834,0.4965177147
residual,16186,0.03394313529,0.5353748202,0.850459218,0,8,-0.2854740617,-0.2936741021
residual,16187,-0.6437739134,-0.5006580353,0.4611897469,0,8,0.1637863833,0.4661486745
residual,16188,-0.1622625738,0.8908599615,0.365695864,0,8,-0.7673023282,-0.7724785979
residual,16189,0.4909495115,0.1238324046,-0.5935937166,0,8,0.2256969584,0.5997531722
residual,16190,-0.3027374744,0.7887154818,-0.542199254,0,8,-0.5304221327,-0.5363117149
residual,16191,-0.4499236047,0.210817188,0.1329989731,0,8,0.1579873633,0.6719383513
residual,16192,0.924333334,0.2332892716,-0.2826259732,0,8,0.799968228,0.834241296
residual,16193,-0.6218266487,0.3319458961,0.4549560547,0,8,0.2764803031,0.3300116665
residual,16194,-0.6240166426,-0.3155002892,0.7223482132,0,8,0.2898563377,0.2923730397
residual,16195,0.007550042123,-0.7857784033,0.3469728827,0,8,-0.6173906959,-0.5953587358
residual,16196,0.7142995,0.5077441335,-0.4061381817,0,8,0.2524196706,0.2481911076
residual,16197,-0.1892429888,0.07492119074,-0.6133159399,0,8,0.030199724,0.0005721125081
residual,16198,-0.05765001103,-0.732573092,-0.6678540707,0,8,-0.5333398113,-0.5338837983
residual,16199,-0.722227037,0.5352701545,-0.3961799741,0,8,0.2350977546,0.2282967232
residual,16200,-0.6423438191,0.4855601788,0.5004965067,0,8,0.1768368948,0.3552321267
residual,16201,0.1205922365,0.3266998231,-0.9405581951,0,8,-0.09219028693,-0.08840313024
residual,16202,0.3025449216,-0.6553378105,-0.6587477922,0,8,-0.3379342163,-0.4352388122
residual,16203,0.6799336076,0.743748486,-0.05870106444,0,8,-0.09085209978,-0.01396906517
residual,16204,-0.2422302514,-0.9052976966,-0.05904844031,0,8,-0.7608884247,-0.8402728627
residual,16205,0.0518239364,-0.9418982863,0.4306089878,0,8,-0.8844866614,-0.8894015498
residual,16206,0.6103000641,-0.1583407968,-0.7728927135,0,8,0.3473943603,0.3722382008
residual,16207,0.6458925605,0.403822273,-0.5418951511,0,8,0.2541047715,0.4613912555
residual,16208,-0.4612556696,-0.2844395041,0.7715957761,0,8,0.1318509612,0.1193210888
residual,16209,-0.5806303024,0.2458976358,0.1190944016,0,8,0.2766659008,0.9324768404
residual,16210,0.2844140828,0.9037060738,0.2224397212,0,8,-0.7357932973,-0.7363236688
residual,16211,0.01311135292,0.4513388276,0.8972905874,0,8,-0.2035348297,-0.08313473224
residual,16212,0.05171917379,-0.9774774313,0.2408284843,0,8,-0.9527872558,-0.9585587924
residual,16213,-0.8591241837,-0.243912518,0.3102157116,0,8,0.6786010465,0.7573349647
residual,16214,-0.2970925272,0.411916405,-0.8501593471,0,8,-0.08141115499,-0.08571806443
residual,16215,0.8313779831,-0.3699046671,-0.351182133,0,8,0.554359888,0.59799367
residual,16216,-0.3471747339,0.2854939997,-0.8249792457,0,8,0.03902347197,0.1253217598
residual,16217,0.4886179566,-0.1217893362,0.4335740209,0,8,0.2239148651,0.05345997744
residual,16218,0.0762552917,0.9133533239,0.3715881109,0,8,-0.8283994248,0.5409870751
residual,16219,-0.6251704693,0.7790379524,-0.05126821622,0,8,-0.2160620157,-0.2212048169
residual,16220,0.04048984498,0.8884230852,0.2742788792,0,8,-0.7876561508,-0.8722247071
residual,16221,0.5238780975,0.8209692836,0.3862828016,0,8,-0.3995423035,-0.4069085303
residual,16222,0.1526646614,-0.3976407945,0.8386539221,0,8,-0.1348117026,-0.3818589834
residual,16223,-0.984980762,0.09464363009,0.06429374218,1,8,0.9612296848,0.9612296848
residual,16224,0.6345632076,-0.07565852255,0.7387294173,0,8,0.3969462524,0.4459968397
residual,16225,-0.5570727587,-0.1241828203,0.405444622,0,8,0.2949086856,0.4393157851
residual,16226,-0.1614265591,-0.2870327532,-0.9161489606,0,8,-0.05632926745,-0.08611895442
residual,16227,0.446180284,-0.8873469234,-0.1612560153,0,8,-0.5883077165,-0.7337813794
residual,16228,0.2384922057,0.2127766013,0.9184807539,0,8,0.01160465013,0.01529970428
residual,16229,0.7179684639,0.3751756251,-0.5917035937,0,8,0.3747219655,0.4178597329
residual,16230,-0.5260490179,-0.1741142273,-0.3302528262,0,8,0.2464118051,0.898658037
residual,16231,0.6955295205,-0.359587431,0.536786139,0,8,0.3544581934,0.3915433526
residual,16232,-0.8611554503,-0.5050637722,-0.06821797043,0,8,0.4864992957,0.4565133126
residual,16233,0.5478298664,0.8039749265,-0.2958368659,0,8,-0.3462581199,-0.5081007748
residual,16234,0.6125203371,0.287370801,0.7419528365,0,8,0.2925991861,0.2957610334
residual,16235,0.847766757,0.1096873134,-0.112111643,0,8,0.7066771676,-0.5980461748
residual,16236,0.2331268638,0.413203001,-0.878502667,0,8,-0.1163885854,-0.1103867695
residual,16237,0.04589761049,0.2108093947,0.9198055863,0,8,-0.04233401025,-0.03306056948
residual,16238,-0.00882669352,0.6234869361,-0.8096798658,0,8,-0.388658049,-0.3878961464
residual,16239,0.6183332205,0.793979764,-0.05849876255,0,8,-0.2480678941,-0.2377600274
residual,16240,-0.1045651883,-0.8234984279,0.398481667,0,8,-0.6672157821,-0.7718442519
residual,16241,0.5359510779,0.4506728351,0.68098104,0,8,0.08413755364,0.05209255577
residual,16242,0.5774954557,0.4523143768,-0.2894559801,0,8,0.1289127059,0.01530006215
residual,16243,-0.8882287145,0.3447988033,-0.268624723,0,8,0.6700640344,0.674078751
residual,16244,0.9071189761,0.2781739235,0.05270237848,0,8,0.7454841051,0.7562607948
residual,16245,-0.8754850626,-0.4434332252,0.1350426227,0,8,0.5698410697,0.5828717899
residual,16246,0.8767113686,-0.1682844162,0.3451725245,0,8,0.740303179,0.7524937748
residual,16247,0.5768715739,-0.6617654562,0.4569232166,0,8,-0.1051527062,-0.1063889758
residual,16248,-0.3418278396,0.8534069657,0.4512613118,0,8,-0.6114571772,-0.6137520665
residual,16249,0.9866779447,-0.2391590476,0.04455335438,0,8,0.9163363164,0.9238020042
residual,16250,-0.5308750868,-0.8029046059,0.00800826773,0,8,-0.3628274484,-0.5421771649
residual,16251,-0.1025107056,0.3328034878,0.8453624845,0,8,-0.1002497167,0.02455988445
residual,16252,0.4581320584,-0.7583978176,-0.4456933737,0,8,-0.3652822668,-0.3397180019
residual,16253,0.5281583071,-0.1440312266,-0.8319093585,1,7,0.2582062031,0.2582062031
residual,16254,0.1190003157,-0.2206837088,0.9545761943,0,8,-0.0345402242,-0.03192094959
residual,16255,-1.000014544,-0.1067138314,0.1257032901,0,8,0.9886412455,0.9900507429
residual,16256,0.6887666583,-0.3660719097,0.3249756694,0,8,0.3403908665,0.6709431349
residual,16257,0.2204791456,-0.8123980165,-0.4919686019,0,8,-0.6113794835,-0.6056940944
residual,16258,-0.04973131418,-0.8675136566,0.468890816,0,8,-0.7501067408,-0.8544012061
residual,16259,0.1310370564,-0.1889102906,0.3837217093,0,8,-0.01851638773,0.07923292426
residual,16260,-0.1808715761,-0.7525188923,0.4153157473,0,8,-0.5335701562,-0.7136474056
residual,16261,-0.6297556758,0.2719780803,0.3693494797,0,8,0.322620135,0.1125951382
residual,16262,0.5459682941,0.4773345292,0.6543073654,0,8,0.07023312548,0.09050459208
residual,16263,0.4000111818,-0.09383650869,-0.9044908881,0,8,0.1512036552,0.1513700646
residual,16264,0.7434211373,-0.6246126294,-0.1952101588,0,8,0.1625340506,0.1625306248
residual,16265,-0.7379439473,0.3691534996,0.5743111372,0,8,0.4082869631,0.408611248
residual,16266,-0.1913782209,0.5060797334,0.8051002026,0,8,-0.2194910731,-0.263685448
residual,16267,0.426251173,-0.5752323866,-0.7026311159,0,8,-0.1492022361,-0.1418077657
residual,16268,0.2135378867,-0.842856884,0.3930281997,0,8,-0.6648092978,-0.7627144912
residual,16269,-0.2421212941,-0.8740804791,-0.143771261,0,8,-0.7053939629,-0.8246445802
residual,16270,-0.1282309294,0.5324140787,0.8136422038,0,8,-0.26702158,-0.2735817989
residual,16271,-0.6705947518,0.1333106011,0.6819075346,0,8,0.4319256048,0.5276961003
residual,16272,0.3954021335,0.4290541112,0.8038696051,0,8,-0.02774458323,-0.02724539996
residual,16273,-0.4568529725,0.6719176173,0.07179892063,0,8,-0.242758646,0.1138599667
residual,16274,0.9217972159,0.1362230182,-0.02430812642,0,8,0.8311533966,0.6261363042
residual,16275,0.3807211816,0.7778795362,-0.4837101102,0,8,-0.4601479546,-0.5045295182
residual,16276,0.5158171654,-0.803478539,-0.04858652502,0,8,-0.3795104145,-0.4557515066
residual,16277,-0.6940718293,-0.1683281362,-0.4101678729,0,8,0.4534013428,0.770311905
residual,16278,-0.982098341,-0.08340265602,0.1948928237,0,8,0.9575611483,0.9773222323
residual,16279,0.2680660784,0.2772420645,0.3884022832,0,8,-0.005003739913,0.2366937816
residual,16280,-0.7380364537,-0.2383653969,0.3503161371,0,8,0.4878797446,0.653290586
residual,16281,-0.04752963036,0.9673913717,-0.2003074288,0,8,-0.9335870003,-0.9418018792
residual,16282,0.008488677442,-0.7744128108,-0.2644022703,0,8,-0.5996431439,-0.844414927
residual,16283,-0.5408290029,0.1487526894,0.7692742944,0,8,0.2703686477,0.2807383395
residual,16284,-0.4867688417,0.6509423852,-0.4667577446,0,8,-0.1867820836,-0.3788352455
residual,16285,0.7779359818,0.03716123477,-0.5882864594,0,8,0.6038034343,0.9222506615
residual,16286,-0.7235150337,0.3091514409,0.4792548716,0,8,0.4278993906,0.5090228843
residual,16287,0.0409427844,-0.7348436713,-0.6590774059,0,8,-0.5383189097,-0.5381854715
residual,16288,0.1138211787,0.7827159166,0.620993793,0,8,-0.5996889454,-0.6001228005
residual,16289,-0.8549292684,0.0854832381,-0.5108262897,0,8,0.7235966699,0.846796342
residual,16290,0.6618142724,-0.6981251836,-0.09018516541,0,8,-0.04938064079,-0.0423389283
residual,16291,0.1905506253,0.7471717596,-0.6032472849,0,8,-0.5219560975,-0.5227522588
residual,16292,-0.3686524034,0.8539123535,0.1815546155,0,8,-0.593261713,-0.3954892044
residual,16293,-0.5889061093,0.5102008581,-0.6198406816,0,8,0.08650548999,0.08623559621
residual,16294,-0.9488062859,-0.3237385452,0.03106571175,0,8,0.7954267224,0.8442747357
residual,16295,-0.2396582067,-0.9214054942,-0.1636959612,0,8,-0.7915520287,-0.7970092452
residual,16296,-0.5550479889,0.2105562389,-0.7564499974,0,8,0.2637443402,0.3090149961
residual,16297,-0.4829422832,-0.8110806942,-0.2562582791,0,8,-0.4246186436,-0.429924049
residual,16298,0.865224123,-0.4792487621,0.2236208618,0,8,0.518933407,0.5202100377
residual,16299,0.6681048274,-0.6790473461,-0.08411337435,0,8,-0.01474123787,-0.020286335
residual,16300,-0.7335192561,-0.3727298975,0.1663062721,0,8,0.3991229226,0.8702450795
residual,16301,0.4699896276,-0.8421139717,0.1606655717,0,8,-0.4882656913,-0.7964744334
residual,16302,-0.2283828259,0.7357290387,0.6420843601,0,8,-0.4891385033,-0.4882354732
residual,16303,0.5214456916,-0.7478567958,0.4045324028,0,8,-0.2873841777,-0.3258336612
residual,16304,-0.09311452508,0.8923220634,-0.3409672976,0,8,-0.7875683501,-0.8038071164
residual,16305,0.4322354794,-0.5439329147,-0.1238938048,0,8,-0.1090355061,-0.6320866831
residual,16306,0.6035650969,0.09179861099,-0.1919231415,0,8,0.3558638412,0.4437136498
residual,16307,0.5498203635,0.727771461,-0.4805855751,0,8,-0.2273488673,-0.2291187926
residual,16308,-0.4560445547,0.5790952444,-0.09223562479,0,8,-0.1273746662,-0.1170149354
residual,16309,0.4393087626,-0.7880966663,-0.4350713491,1,8,-0.4281041666,-0.4281041666
residual,16310,-0.08474907279,-0.474145174,-0.7114539146,0,8,-0.2176312407,-0.1616580114
residual,16311,-0.4245236218,0.5606305003,-0.01747777313,0,8,-0.1340862524,-0.2855894655
residual,16312,-0.585741818,0.7066429853,0.3393324912,0,8,-0.1562508314,-0.137639401
residual,16313,0.8309500217,-0.2663639188,-0.3311870098,0,8,0.6195282014,0.6116812937
residual,16314,-0.3275195658,0.5976133347,0.598100245,0,8,-0.2498726318,-0.1740382324
residual,16315,0.6556372643,0.5895860791,-0.3668031991,1,5,0.08224847758,0.08224847758
residual,16316,-0.5448915958,0.6740984321,-0.3036523163,0,8,-0.1575018449,-0.1717184062
residual,16317,0.5630518794,0.7241604924,-0.3589874506,0,8,-0.2073809999,-0.1875137931
residual,16318,0.6687049866,-0.6009640694,0.1042874679,0,8,0.0860085464,-0.5758562944
residual,16319,0.2435660511,-0.9262936115,0.2079052627,0,8,-0.7986954335,-0.8015747109
residual,16320,0.3072013855,-0.4627035856,-0.8333493471,0,8,-0.1197219169,-0.1255809223
residual,16321,-0.994040072,0.01050860249,0.2296345979,0,8,0.9880052339,0.991706911
residual,16322,-0.08152221888,0.1367692947,0.9810596108,0,8,-0.01205996781,-0.003723498355
residual,16323,-0.8909974098,0.07069817185,-0.1392489672,0,8,0.7888781528,0.9011055764
residual,16324,-0.3456752598,0.3966970444,0.768075645,0,8,-0.03787715976,-0.4473258379
residual,16325,-0.5688396096,-0.05671080947,0.1750725359,0,8,0.3203623856,0.802551496
residual,16326,0.9848125577,0.01152702328,0.1409189105,1,7,0.9697229015,0.9697229015
residual,16327,0.6954181194,-0.2883358002,-0.2862300575,0,8,0.4004688272,0.9050153221
